timestamp_iso,elapsed_s,locust_users,locust_rps,locust_failures_per_s,locust_p50_ms,locust_p95_ms,hpa_analyzer_target_cpu_pct,hpa_analyzer_current_cpu_pct,hpa_ui_target_cpu_pct,hpa_ui_current_cpu_pct,analyzer_replicas,ui_replicas,analyzer_pending_pods,ui_pending_pods,analyzer_pod_cpu_mcores_sum,ui_pod_cpu_mcores_sum,node_cpu_pct,node_memory_pct
2026-06-22T16:21:50+00:00,229.8,131,63.4,0.0,80.0,600.0,70,138,80,149,4,5,0,0,2755.0,749.0,7.0,10.2
2026-06-22T16:21:56+00:00,236.6,143,65.0,0.0,84.0,610.0,70,138,80,149,4,5,0,0,2755.0,749.0,7.0,10.2
2026-06-22T16:22:03+00:00,243.5,150,68.3,0.0,89.0,630.0,70,126,80,149,5,5,0,0,3148.0,754.0,6.2,10.3
2026-06-22T16:22:10+00:00,250.3,150,73.0,0.0,94.0,650.0,70,126,80,150,5,5,0,0,3148.0,754.0,6.2,10.3
2026-06-22T16:22:17+00:00,257.1,150,69.3,0.0,98.0,670.0,70,80,80,150,6,5,0,0,2389.0,802.0,6.4,10.3
2026-06-22T16:22:24+00:00,263.8,150,70.0,0.0,100.0,700.0,70,80,80,160,6,5,0,0,2389.0,802.0,6.4,10.3
2026-06-22T16:22:30+00:00,270.6,150,70.1,0.0,110.0,710.0,70,80,80,160,6,5,0,0,2407.0,835.0,7.3,10.7
2026-06-22T16:22:37+00:00,277.4,160,70.5,0.0,120.0,730.0,70,80,80,167,6,5,0,0,2407.0,835.0,7.3,10.7
2026-06-22T16:22:44+00:00,284.3,174,69.0,0.0,120.0,750.0,70,80,80,167,6,5,0,0,2407.0,835.0,7.3,10.7
2026-06-22T16:22:51+00:00,291.1,175,75.9,0.0,130.0,780.0,70,70,80,166,7,5,0,0,2437.0,832.0,7.0,10.9
2026-06-22T16:22:58+00:00,297.9,175,77.4,0.0,140.0,790.0,70,70,80,166,7,5,0,0,2437.0,832.0,7.0,10.9
2026-06-22T16:23:04+00:00,304.6,175,77.3,0.0,150.0,810.0,70,73,80,170,7,5,0,0,2539.0,853.0,7.0,10.9
2026-06-22T16:23:11+00:00,311.3,175,75.6,0.0,160.0,830.0,70,73,80,170,7,5,0,0,2539.0,853.0,7.0,10.9
2026-06-22T16:23:18+00:00,318.1,177,77.0,0.0,170.0,840.0,70,74,80,170,7,5,0,0,2607.0,875.0,6.8,11.0
2026-06-22T16:23:25+00:00,324.9,191,77.5,0.0,190.0,850.0,70,74,80,820,7,1,0,0,2607.0,820.0,6.8,11.0
2026-06-22T16:23:31+00:00,331.7,200,79.4,0.0,200.0,860.0,70,73,80,820,7,1,0,0,2554.0,1991.0,10.3,10.9
2026-06-22T16:23:38+00:00,338.4,200,88.2,0.0,210.0,880.0,70,73,80,839,7,4,0,0,2554.0,1991.0,10.3,10.9
2026-06-22T16:23:45+00:00,345.2,200,90.5,0.0,220.0,880.0,70,73,80,839,7,4,0,0,2968.0,1755.0,8.0,11.0
2026-06-22T16:23:52+00:00,351.9,200,90.5,0.0,230.0,890.0,70,85,80,896,7,5,0,0,2968.0,1755.0,8.0,11.0
2026-06-22T16:23:59+00:00,358.8,200,89.2,0.0,240.0,890.0,70,85,80,896,7,5,0,0,2968.0,1755.0,8.0,11.0
2026-06-22T16:24:05+00:00,365.5,200,90.9,0.0,250.0,890.0,70,85,80,929,7,5,0,0,2959.0,1055.0,8.8,11.3
2026-06-22T16:24:12+00:00,372.3,200,89.7,0.0,270.0,900.0,70,85,80,929,7,5,0,0,2959.0,1055.0,8.8,11.3
2026-06-22T16:24:19+00:00,379.1,200,85.9,0.0,280.0,900.0,70,115,80,929,7,5,0,0,4021.0,1055.0,9.1,11.5
2026-06-22T16:24:26+00:00,385.8,200,87.8,0.0,280.0,900.0,70,115,80,258,7,5,0,0,4021.0,1055.0,9.1,11.5
2026-06-22T16:24:32+00:00,392.6,200,88.1,0.0,290.0,910.0,70,76,80,258,8,5,0,0,3025.0,1067.0,7.8,11.5
2026-06-22T16:24:39+00:00,399.3,200,90.6,0.0,300.0,910.0,70,76,80,213,8,5,0,0,3025.0,1067.0,7.8,11.5
2026-06-22T16:24:46+00:00,406.1,200,87.7,0.0,310.0,910.0,70,75,80,213,8,5,0,0,3001.0,929.0,7.7,11.5
2026-06-22T16:24:53+00:00,412.9,200,89.0,0.0,320.0,920.0,70,75,80,185,8,5,0,0,3001.0,929.0,7.7,11.5
2026-06-22T16:24:59+00:00,419.6,200,82.8,0.0,320.0,920.0,70,75,80,185,8,5,0,0,2994.0,929.0,7.7,11.5
2026-06-22T16:25:06+00:00,426.5,200,81.8,0.0,330.0,920.0,70,75,80,185,8,5,0,0,2994.0,929.0,7.4,11.6
2026-06-22T16:25:13+00:00,433.3,200,84.4,0.0,340.0,930.0,70,75,80,185,8,5,0,0,2994.0,929.0,7.4,11.6
2026-06-22T16:25:20+00:00,440.1,200,86.6,0.0,340.0,930.0,70,74,80,195,8,5,0,0,2959.0,978.0,7.4,11.6
2026-06-22T16:25:27+00:00,447.0,200,90.6,0.0,350.0,930.0,70,74,80,195,8,5,0,0,2959.0,978.0,7.4,11.6
2026-06-22T16:25:34+00:00,453.8,200,83.1,0.0,360.0,950.0,70,76,80,195,8,5,0,0,3041.0,953.0,7.6,11.6
2026-06-22T16:25:40+00:00,460.7,200,88.9,0.0,360.0,950.0,70,76,80,190,8,5,0,0,3041.0,953.0,7.6,11.6
2026-06-22T16:25:47+00:00,467.4,200,89.2,0.0,370.0,950.0,70,72,80,190,8,5,0,0,2870.0,944.0,7.4,11.6
2026-06-22T16:25:54+00:00,474.2,200,83.1,0.0,370.0,960.0,70,72,80,188,8,5,0,0,2870.0,944.0,7.4,11.6
2026-06-22T16:26:01+00:00,481.0,200,84.6,0.0,370.0,960.0,70,72,80,188,8,5,0,0,2861.0,947.0,7.3,11.6
2026-06-22T16:26:08+00:00,487.8,200,86.8,0.0,380.0,960.0,70,72,80,189,8,5,0,0,2861.0,947.0,7.3,11.6
2026-06-22T16:26:14+00:00,494.6,200,87.4,0.0,380.0,970.0,70,72,80,189,8,5,0,0,3022.0,966.0,7.3,11.6
2026-06-22T16:26:21+00:00,501.4,200,89.3,0.0,390.0,970.0,70,76,80,193,8,5,0,0,3022.0,966.0,7.7,11.6
2026-06-22T16:26:28+00:00,508.2,200,82.7,0.0,400.0,970.0,70,76,80,193,8,5,0,0,3022.0,966.0,7.7,11.6
2026-06-22T16:26:35+00:00,515.0,200,87.5,0.0,400.0,970.0,70,76,80,188,8,5,0,0,3051.0,944.0,7.7,11.6
2026-06-22T16:26:42+00:00,521.8,200,83.2,0.0,400.0,970.0,70,76,80,188,8,5,0,0,3051.0,944.0,7.7,11.6
2026-06-22T16:26:48+00:00,528.5,200,86.0,0.0,410.0,980.0,70,75,80,188,8,5,0,0,2985.0,940.0,7.6,11.6
2026-06-22T16:26:55+00:00,535.4,200,91.1,0.0,410.0,980.0,70,75,80,188,8,5,0,0,2985.0,940.0,7.6,11.6
2026-06-22T16:27:02+00:00,542.2,200,86.6,0.0,410.0,980.0,70,75,80,188,8,5,0,0,2993.0,952.0,7.4,11.6
2026-06-22T16:27:09+00:00,549.0,200,87.0,0.0,420.0,980.0,70,75,80,190,8,5,0,0,2993.0,952.0,7.4,11.6
2026-06-22T16:27:16+00:00,555.8,200,81.7,0.0,420.0,980.0,70,74,80,190,8,5,0,0,2947.0,938.0,7.4,11.6
2026-06-22T16:27:23+00:00,562.6,200,84.4,0.0,420.0,980.0,70,74,80,187,8,5,0,0,2947.0,938.0,7.4,11.6
2026-06-22T16:27:29+00:00,569.5,200,89.8,0.0,430.0,980.0,70,74,80,187,8,5,0,0,2947.0,976.0,7.4,11.6
2026-06-22T16:27:36+00:00,576.3,200,86.2,0.0,430.0,980.0,70,73,80,195,8,5,0,0,2936.0,976.0,7.4,11.6
2026-06-22T16:27:43+00:00,583.1,200,86.7,0.0,430.0,980.0,70,73,80,195,8,5,0,0,2936.0,976.0,7.4,11.6
2026-06-22T16:27:50+00:00,589.9,200,91.4,0.0,430.0,980.0,70,77,80,195,8,5,0,0,3095.0,974.0,7.9,11.6
2026-06-22T16:27:56+00:00,596.6,200,84.3,0.0,440.0,990.0,70,77,80,194,8,5,0,0,3095.0,974.0,7.9,11.6
2026-06-22T16:28:03+00:00,603.4,200,84.9,0.0,440.0,990.0,70,77,80,194,8,5,0,0,3074.0,936.0,7.5,11.7
